target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-01-12 07:13:40.007" "2019-01-12 07:15:00.008"
CAL_CRL618 "2019-01-12 07:15:00.008" "2019-01-12 07:18:00.008"
TransitionBlock "2019-01-12 07:18:00.008" "2019-01-12 07:18:20.008"
"Unused Time" "2019-01-12 07:18:20.008" "2019-01-12 07:18:40.008"
CAL_0300+471 "2019-01-12 07:18:40.008" "2019-01-12 07:21:40.008"
TransitionBlock "2019-01-12 07:21:40.008" "2019-01-12 07:22:00.008"
"Unused Time" "2019-01-12 07:22:00.008" "2019-01-12 07:24:00.009"
CAL_CRL618 "2019-01-12 07:24:00.009" "2019-01-12 07:27:00.009"
TransitionBlock "2019-01-12 07:27:00.009" "2019-01-12 07:28:00.009"
"Unused Time" "2019-01-12 07:28:00.009" "2019-01-12 07:28:40.009"
XMM-LSS-027 "2019-01-12 07:28:40.009" "2019-01-12 08:10:20.009"
TransitionBlock "2019-01-12 08:10:20.009" "2019-01-12 08:11:20.009"
"Unused Time" "2019-01-12 08:11:20.009" "2019-01-12 08:15:00.010"
CAL_CRL618 "2019-01-12 08:15:00.010" "2019-01-12 08:18:00.010"
TransitionBlock "2019-01-12 08:18:00.010" "2019-01-12 08:18:20.010"
"Unused Time" "2019-01-12 08:18:20.010" "2019-01-12 08:18:40.011"
CAL_0300+471 "2019-01-12 08:18:40.011" "2019-01-12 08:21:40.011"
TransitionBlock "2019-01-12 08:21:40.011" "2019-01-12 08:22:00.011"
"Unused Time" "2019-01-12 08:22:00.011" "2019-01-12 08:25:20.011"
CAL_CRL618 "2019-01-12 08:25:20.011" "2019-01-12 08:28:20.011"
TransitionBlock "2019-01-12 08:28:20.011" "2019-01-12 08:29:40.011"
"Unused Time" "2019-01-12 08:29:40.011" "2019-01-12 08:39:40.011"
"IRAS 07034-3551" "2019-01-12 08:39:40.011" "2019-01-12 09:07:40.011"
TransitionBlock "2019-01-12 09:07:40.011" "2019-01-12 09:09:20.011"
"Unused Time" "2019-01-12 09:09:20.011" "2019-01-12 09:19:20.013"
CAL_0300+471 "2019-01-12 09:19:20.013" "2019-01-12 09:22:20.013"
TransitionBlock "2019-01-12 09:22:20.013" "2019-01-12 09:22:40.013"
"Unused Time" "2019-01-12 09:22:40.013" "2019-01-12 09:23:20.013"
CAL_CRL618 "2019-01-12 09:23:20.013" "2019-01-12 09:26:20.013"
"Unused Time" "2019-01-12 09:26:20.013" "2019-01-12 09:27:00.013"
CAL_CRL618 "2019-01-12 09:27:00.013" "2019-01-12 09:30:00.013"
TransitionBlock "2019-01-12 09:30:00.013" "2019-01-12 09:31:20.013"
"Unused Time" "2019-01-12 09:31:20.013" "2019-01-12 09:41:40.014"
"IRAS 07034-3551" "2019-01-12 09:41:40.014" "2019-01-12 10:09:40.014"
TransitionBlock "2019-01-12 10:09:40.014" "2019-01-12 10:11:00.014"
"Unused Time" "2019-01-12 10:11:00.014" "2019-01-12 10:18:20.015"
CAL_CRL618 "2019-01-12 10:18:20.015" "2019-01-12 10:21:20.015"
CAL_CRL618 "2019-01-12 10:21:20.015" "2019-01-12 10:24:20.015"
TransitionBlock "2019-01-12 10:24:20.015" "2019-01-12 10:24:40.015"
CAL_0300+471 "2019-01-12 10:24:40.015" "2019-01-12 10:27:40.015"
TransitionBlock "2019-01-12 10:27:40.015" "2019-01-12 10:29:20.015"
"Unused Time" "2019-01-12 10:29:20.015" "2019-01-12 10:38:20.016"
"IRAS 07034-3551" "2019-01-12 10:38:20.016" "2019-01-12 11:06:20.016"
TransitionBlock "2019-01-12 11:06:20.016" "2019-01-12 11:08:00.016"
"Unused Time" "2019-01-12 11:08:00.016" "2019-01-12 11:16:40.017"
CAL_1153+495 "2019-01-12 11:16:40.017" "2019-01-12 11:19:40.017"
TransitionBlock "2019-01-12 11:19:40.017" "2019-01-12 11:20:20.017"
"Unused Time" "2019-01-12 11:20:20.017" "2019-01-12 11:22:00.017"
CAL_IRC+10216 "2019-01-12 11:22:00.017" "2019-01-12 11:25:00.017"
TransitionBlock "2019-01-12 11:25:00.017" "2019-01-12 11:25:40.017"
"Unused Time" "2019-01-12 11:25:40.017" "2019-01-12 12:24:20.020"
CAL_1153+495 "2019-01-12 12:24:20.020" "2019-01-12 12:27:20.020"
TransitionBlock "2019-01-12 12:27:20.020" "2019-01-12 12:28:00.020"
"Unused Time" "2019-01-12 12:28:00.020" "2019-01-12 13:16:20.022"
CAL_IRC+10216 "2019-01-12 13:16:20.022" "2019-01-12 13:19:20.022"
TransitionBlock "2019-01-12 13:19:20.022" "2019-01-12 13:20:00.022"
"Unused Time" "2019-01-12 13:20:00.022" "2019-01-12 13:25:20.022"
CAL_1153+495 "2019-01-12 13:25:20.022" "2019-01-12 13:28:20.022"
TransitionBlock "2019-01-12 13:28:20.022" "2019-01-12 13:29:40.022"
"Unused Time" "2019-01-12 13:29:40.022" "2019-01-12 13:35:00.022"
"IRAS 11461-3542" "2019-01-12 13:35:00.022" "2019-01-12 14:03:00.022"
TransitionBlock "2019-01-12 14:03:00.022" "2019-01-12 14:04:20.022"
"Unused Time" "2019-01-12 14:04:20.022" "2019-01-12 14:15:00.024"
CAL_Arp220 "2019-01-12 14:15:00.024" "2019-01-12 14:18:00.024"
TransitionBlock "2019-01-12 14:18:00.024" "2019-01-12 14:19:00.024"
"Unused Time" "2019-01-12 14:19:00.024" "2019-01-12 14:20:00.024"
CAL_1153+495 "2019-01-12 14:20:00.024" "2019-01-12 14:23:00.024"
TransitionBlock "2019-01-12 14:23:00.024" "2019-01-12 14:23:40.024"
"Unused Time" "2019-01-12 14:23:40.024" "2019-01-12 14:26:00.024"
CAL_IRC+10216 "2019-01-12 14:26:00.024" "2019-01-12 14:29:00.024"
TransitionBlock "2019-01-12 14:29:00.024" "2019-01-12 14:30:00.024"
"Unused Time" "2019-01-12 14:30:00.024" "2019-01-12 14:46:00.025"
"IRAS 11461-3542" "2019-01-12 14:46:00.025" "2019-01-12 15:14:00.025"
TransitionBlock "2019-01-12 15:14:00.025" "2019-01-12 15:15:00.025"
"Unused Time" "2019-01-12 15:15:00.025" "2019-01-12 15:16:40.026"
CAL_IRC+10216 "2019-01-12 15:16:40.026" "2019-01-12 15:19:40.026"
TransitionBlock "2019-01-12 15:19:40.026" "2019-01-12 15:21:00.026"
"Unused Time" "2019-01-12 15:21:00.026" "2019-01-12 15:22:00.026"
CAL_Arp220 "2019-01-12 15:22:00.026" "2019-01-12 15:25:00.026"
TransitionBlock "2019-01-12 15:25:00.026" "2019-01-12 15:26:00.026"
"Unused Time" "2019-01-12 15:26:00.026" "2019-01-12 15:26:40.026"
CAL_1153+495 "2019-01-12 15:26:40.026" "2019-01-12 15:29:40.026"
TransitionBlock "2019-01-12 15:29:40.026" "2019-01-12 15:30:20.026"
"Unused Time" "2019-01-12 15:30:20.026" "2019-01-12 15:35:20.027"
"IRAS 16418+5459" "2019-01-12 15:35:20.027" "2019-01-12 16:03:20.027"
TransitionBlock "2019-01-12 16:03:20.027" "2019-01-12 16:04:40.027"
"Unused Time" "2019-01-12 16:04:40.027" "2019-01-12 16:18:40.028"
CAL_IRC+10216 "2019-01-12 16:18:40.028" "2019-01-12 16:21:40.028"
TransitionBlock "2019-01-12 16:21:40.028" "2019-01-12 16:22:20.028"
"Unused Time" "2019-01-12 16:22:20.028" "2019-01-12 16:24:40.028"
CAL_1153+495 "2019-01-12 16:24:40.028" "2019-01-12 16:27:40.028"
TransitionBlock "2019-01-12 16:27:40.028" "2019-01-12 16:28:20.028"
"Unused Time" "2019-01-12 16:28:20.028" "2019-01-12 16:41:20.029"
"IRAS 16418+5459" "2019-01-12 16:41:20.029" "2019-01-12 17:09:20.029"
TransitionBlock "2019-01-12 17:09:20.029" "2019-01-12 17:10:00.029"
"Unused Time" "2019-01-12 17:10:00.029" "2019-01-12 17:21:40.030"
CAL_Arp220 "2019-01-12 17:21:40.030" "2019-01-12 17:24:40.030"
TransitionBlock "2019-01-12 17:24:40.030" "2019-01-12 17:25:40.030"
"Unused Time" "2019-01-12 17:25:40.030" "2019-01-12 17:26:00.031"
CAL_1153+495 "2019-01-12 17:26:00.031" "2019-01-12 17:29:00.031"
TransitionBlock "2019-01-12 17:29:00.031" "2019-01-12 17:29:40.031"
"Unused Time" "2019-01-12 17:29:40.031" "2019-01-12 17:37:00.031"
"IRAS 16418+5459" "2019-01-12 17:37:00.031" "2019-01-12 18:05:00.031"
TransitionBlock "2019-01-12 18:05:00.031" "2019-01-12 18:05:40.031"
"Unused Time" "2019-01-12 18:05:40.031" "2019-01-12 18:15:20.032"
CAL_1153+495 "2019-01-12 18:15:20.032" "2019-01-12 18:18:20.032"
TransitionBlock "2019-01-12 18:18:20.032" "2019-01-12 18:19:40.032"
"Unused Time" "2019-01-12 18:19:40.032" "2019-01-12 18:29:00.033"
"IRAS 14280-2952" "2019-01-12 18:29:00.033" "2019-01-12 18:57:00.033"
TransitionBlock "2019-01-12 18:57:00.033" "2019-01-12 18:58:00.033"
"Unused Time" "2019-01-12 18:58:00.033" "2019-01-12 19:18:20.035"
CAL_Arp220 "2019-01-12 19:18:20.035" "2019-01-12 19:21:20.035"
TransitionBlock "2019-01-12 19:21:20.035" "2019-01-12 19:21:40.035"
"Unused Time" "2019-01-12 19:21:40.035" "2019-01-12 19:28:20.035"
"IRAS 15341+1515" "2019-01-12 19:28:20.035" "2019-01-12 19:56:20.035"
TransitionBlock "2019-01-12 19:56:20.035" "2019-01-12 19:57:20.035"
"IRAS 17239-2812" "2019-01-12 19:57:20.035" "2019-01-12 20:25:20.035"
TransitionBlock "2019-01-12 20:25:20.035" "2019-01-12 20:26:20.035"
"Unused Time" "2019-01-12 20:26:20.035" "2019-01-12 20:27:00.000"
CAL_Arp220 "2019-01-12 20:27:00.000" "2019-01-12 20:30:00.000"
