target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-04-18 11:17:00.016" "2019-04-18 11:17:20.016"
"Unused Time" "2019-04-18 11:17:20.016" "2019-04-18 11:22:00.017"
CAL_1739+522 "2019-04-18 11:22:00.017" "2019-04-18 11:25:00.017"
TransitionBlock "2019-04-18 11:25:00.017" "2019-04-18 11:25:40.017"
"Unused Time" "2019-04-18 11:25:40.017" "2019-04-18 11:44:20.018"
"R Aql" "2019-04-18 11:44:20.018" "2019-04-18 12:15:20.018"
TransitionBlock "2019-04-18 12:15:20.018" "2019-04-18 12:16:00.018"
"Unused Time" "2019-04-18 12:16:00.018" "2019-04-18 12:18:40.019"
CAL_1739+522 "2019-04-18 12:18:40.019" "2019-04-18 12:21:40.019"
TransitionBlock "2019-04-18 12:21:40.019" "2019-04-18 12:22:40.019"
"Unused Time" "2019-04-18 12:22:40.019" "2019-04-18 12:24:20.020"
CAL_G34.3 "2019-04-18 12:24:20.020" "2019-04-18 12:27:20.020"
TransitionBlock "2019-04-18 12:27:20.020" "2019-04-18 12:28:00.020"
"Unused Time" "2019-04-18 12:28:00.020" "2019-04-18 12:32:40.020"
"NGC 6334 Field 1" "2019-04-18 12:32:40.020" "2019-04-18 13:13:40.020"
TransitionBlock "2019-04-18 13:13:40.020" "2019-04-18 13:14:20.020"
"Unused Time" "2019-04-18 13:14:20.020" "2019-04-18 13:16:20.022"
CAL_G34.3 "2019-04-18 13:16:20.022" "2019-04-18 13:19:20.022"
TransitionBlock "2019-04-18 13:19:20.022" "2019-04-18 13:20:00.022"
"Unused Time" "2019-04-18 13:20:00.022" "2019-04-18 13:21:20.022"
CAL_MWC349 "2019-04-18 13:21:20.022" "2019-04-18 13:24:20.022"
TransitionBlock "2019-04-18 13:24:20.022" "2019-04-18 13:25:00.022"
"Unused Time" "2019-04-18 13:25:00.022" "2019-04-18 13:25:20.022"
CAL_1739+522 "2019-04-18 13:25:20.022" "2019-04-18 13:28:20.022"
TransitionBlock "2019-04-18 13:28:20.022" "2019-04-18 13:29:20.022"
"Unused Time" "2019-04-18 13:29:20.022" "2019-04-18 13:38:40.022"
"IRAS 20547+0247" "2019-04-18 13:38:40.022" "2019-04-18 14:09:40.022"
TransitionBlock "2019-04-18 14:09:40.022" "2019-04-18 14:10:20.022"
"Unused Time" "2019-04-18 14:10:20.022" "2019-04-18 14:15:00.024"
CAL_MWC349 "2019-04-18 14:15:00.024" "2019-04-18 14:18:00.024"
TransitionBlock "2019-04-18 14:18:00.024" "2019-04-18 14:18:40.024"
"Unused Time" "2019-04-18 14:18:40.024" "2019-04-18 14:20:00.024"
CAL_G34.3 "2019-04-18 14:20:00.024" "2019-04-18 14:23:00.024"
TransitionBlock "2019-04-18 14:23:00.024" "2019-04-18 14:24:00.024"
"Unused Time" "2019-04-18 14:24:00.024" "2019-04-18 14:26:00.024"
CAL_1739+522 "2019-04-18 14:26:00.024" "2019-04-18 14:29:00.024"
TransitionBlock "2019-04-18 14:29:00.024" "2019-04-18 14:29:40.024"
"Unused Time" "2019-04-18 14:29:40.024" "2019-04-18 14:33:00.024"
"T Cep" "2019-04-18 14:33:00.024" "2019-04-18 15:04:00.024"
TransitionBlock "2019-04-18 15:04:00.024" "2019-04-18 15:05:00.024"
"Unused Time" "2019-04-18 15:05:00.024" "2019-04-18 15:16:40.026"
CAL_G34.3 "2019-04-18 15:16:40.026" "2019-04-18 15:19:40.026"
TransitionBlock "2019-04-18 15:19:40.026" "2019-04-18 15:20:20.026"
"Unused Time" "2019-04-18 15:20:20.026" "2019-04-18 15:22:00.026"
CAL_MWC349 "2019-04-18 15:22:00.026" "2019-04-18 15:25:00.026"
TransitionBlock "2019-04-18 15:25:00.026" "2019-04-18 15:25:40.026"
"Unused Time" "2019-04-18 15:25:40.026" "2019-04-18 15:26:40.026"
CAL_1739+522 "2019-04-18 15:26:40.026" "2019-04-18 15:29:40.026"
TransitionBlock "2019-04-18 15:29:40.026" "2019-04-18 15:30:20.026"
"Unused Time" "2019-04-18 15:30:20.026" "2019-04-18 15:38:00.027"
"RU Cyg" "2019-04-18 15:38:00.027" "2019-04-18 16:09:00.027"
TransitionBlock "2019-04-18 16:09:00.027" "2019-04-18 16:09:20.027"
"Unused Time" "2019-04-18 16:09:20.027" "2019-04-18 16:18:40.028"
CAL_MWC349 "2019-04-18 16:18:40.028" "2019-04-18 16:21:40.028"
TransitionBlock "2019-04-18 16:21:40.028" "2019-04-18 16:22:20.028"
"Unused Time" "2019-04-18 16:22:20.028" "2019-04-18 16:24:40.028"
CAL_1739+522 "2019-04-18 16:24:40.028" "2019-04-18 16:27:40.028"
TransitionBlock "2019-04-18 16:27:40.028" "2019-04-18 16:28:20.028"
"Unused Time" "2019-04-18 16:28:20.028" "2019-04-18 16:39:20.029"
"T Cep" "2019-04-18 16:39:20.029" "2019-04-18 17:10:20.029"
TransitionBlock "2019-04-18 17:10:20.029" "2019-04-18 17:11:00.029"
"Unused Time" "2019-04-18 17:11:00.029" "2019-04-18 17:17:40.030"
CAL_MWC349 "2019-04-18 17:17:40.030" "2019-04-18 17:20:40.030"
TransitionBlock "2019-04-18 17:20:40.030" "2019-04-18 17:21:20.030"
"Unused Time" "2019-04-18 17:21:20.030" "2019-04-18 17:21:40.030"
CAL_G34.3 "2019-04-18 17:21:40.030" "2019-04-18 17:24:40.030"
TransitionBlock "2019-04-18 17:24:40.030" "2019-04-18 17:25:40.030"
"Unused Time" "2019-04-18 17:25:40.030" "2019-04-18 17:26:00.031"
CAL_1739+522 "2019-04-18 17:26:00.031" "2019-04-18 17:29:00.031"
TransitionBlock "2019-04-18 17:29:00.031" "2019-04-18 17:30:00.031"
M31-pointing-2i "2019-04-18 17:30:00.031" "2019-04-18 18:11:40.031"
TransitionBlock "2019-04-18 18:11:40.031" "2019-04-18 18:12:20.031"
"Unused Time" "2019-04-18 18:12:20.031" "2019-04-18 18:15:20.032"
CAL_MWC349 "2019-04-18 18:15:20.032" "2019-04-18 18:18:20.032"
TransitionBlock "2019-04-18 18:18:20.032" "2019-04-18 18:19:00.032"
"Unused Time" "2019-04-18 18:19:00.032" "2019-04-18 18:19:20.033"
CAL_G34.3 "2019-04-18 18:19:20.033" "2019-04-18 18:22:20.033"
TransitionBlock "2019-04-18 18:22:20.033" "2019-04-18 18:23:20.033"
"Unused Time" "2019-04-18 18:23:20.033" "2019-04-18 18:23:40.033"
CAL_1739+522 "2019-04-18 18:23:40.033" "2019-04-18 18:26:40.033"
TransitionBlock "2019-04-18 18:26:40.033" "2019-04-18 18:27:40.033"
"Unused Time" "2019-04-18 18:27:40.033" "2019-04-18 18:29:00.033"
M31-pointing-1b "2019-04-18 18:29:00.033" "2019-04-18 19:10:40.033"
TransitionBlock "2019-04-18 19:10:40.033" "2019-04-18 19:11:20.033"
"Unused Time" "2019-04-18 19:11:20.033" "2019-04-18 19:18:20.035"
CAL_MWC349 "2019-04-18 19:18:20.035" "2019-04-18 19:21:20.035"
TransitionBlock "2019-04-18 19:21:20.035" "2019-04-18 19:22:40.035"
"Unused Time" "2019-04-18 19:22:40.035" "2019-04-18 19:34:40.035"
XMM-LSS-037 "2019-04-18 19:34:40.035" "2019-04-18 20:16:20.035"
TransitionBlock "2019-04-18 20:16:20.035" "2019-04-18 20:17:40.035"
"Unused Time" "2019-04-18 20:17:40.035" "2019-04-18 20:27:00.000"
CAL_MWC349 "2019-04-18 20:27:00.000" "2019-04-18 20:30:00.000"
